                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    223,                0.52233,                0.32431,                0.82184,                0.68356,                0.35556,                0.82272,                0.85269,                0.88461,                0.91549,                0.70147,                0.85213,                 0.3976,                0.88578,                  0.944,                0.41755,                0.88067,             0.00014239,             0.00014239,             0.00014239
                    224,                0.51511,                0.31951,                0.81598,                0.69103,                0.35672,                0.82206,                 0.8506,                0.83237,                 0.9143,                0.70716,                0.85414,                0.40076,                0.88928,                0.92901,                0.44477,                0.88287,             0.00014065,             0.00014065,             0.00014065
                    225,                 0.5063,                0.31701,                0.82588,                0.65981,                0.36796,                0.83076,                0.85769,                0.86541,                0.92275,                0.70812,                0.85553,                0.40418,                0.88829,                0.93535,                0.45178,                0.88149,             0.00013892,             0.00013892,             0.00013892
                    226,                0.52357,                0.31726,                  0.823,                 0.6848,                0.34894,                 0.8265,                0.88751,                 0.8467,                0.92927,                0.70977,                0.84837,                0.39866,                0.88956,                0.91981,                0.44288,                0.88107,             0.00013718,             0.00013718,             0.00013718
                    227,                 0.5238,                0.31618,                0.83084,                0.67882,                0.35326,                0.83664,                0.87826,                0.88335,                0.92795,                0.70762,                0.85007,                0.39427,                0.88692,                0.92749,                0.44109,                0.88083,             0.00013544,             0.00013544,             0.00013544
                    228,                0.54065,                0.33122,                0.83096,                0.70575,                0.36751,                0.83414,                0.75299,                0.92085,                0.92034,                 0.7096,                0.84477,                0.40187,                0.88961,                 0.9234,                0.43961,                0.88112,             0.00013371,             0.00013371,             0.00013371
                    229,                 0.5239,                0.32608,                0.82357,                0.68385,                0.38516,                0.83227,                0.81272,                 0.9152,                0.92169,                0.70641,                0.85374,                0.39706,                0.88956,                0.93507,                0.44151,                0.88129,             0.00013197,             0.00013197,             0.00013197
                    230,                 0.5324,                 0.3173,                0.83484,                0.67607,                0.38457,                0.83843,                0.86653,                0.88204,                0.92996,                0.71251,                0.86594,                0.41067,                 0.8909,                 0.9455,                 0.4502,                0.88237,             0.00013024,             0.00013024,             0.00013024
                    231,                0.50433,                0.31334,                0.82795,                0.65794,                0.37299,                0.82989,                0.83876,                 0.9119,                0.92346,                0.71217,                0.85825,                0.41295,                0.88753,                0.93881,                0.44723,                0.87979,              0.0001285,              0.0001285,              0.0001285
                    232,                 0.5228,                0.31596,                0.83379,                0.68526,                0.35848,                0.83816,                 0.8126,                0.83664,                0.89103,                0.67991,                0.86067,                0.40231,                0.88781,                0.93296,                0.47066,                0.87887,             0.00012677,             0.00012677,             0.00012677
                    233,                0.51883,                0.31416,                0.81574,                 0.6766,                0.34625,                0.81932,                 0.8372,                0.86001,                0.89722,                0.67944,                0.85492,                0.39543,                0.88717,                0.93255,                0.44637,                 0.8812,             0.00012503,             0.00012503,             0.00012503
                    234,                0.51887,                 0.3116,                0.82795,                0.68612,                0.35695,                0.83184,                0.84477,                0.84442,                0.91277,                0.68645,                0.85087,                0.38942,                0.88559,                0.93435,                0.43686,                0.88068,             0.00012329,             0.00012329,             0.00012329
                    235,                0.51597,                0.31627,                 0.8258,                0.68805,                0.36446,                0.83424,                0.86835,                0.83525,                0.90998,                0.69319,                0.85579,                0.39971,                0.88729,                0.93326,                0.43525,                0.88066,             0.00012156,             0.00012156,             0.00012156
                    236,                 0.5201,                 0.3203,                0.82552,                0.67055,                0.37965,                0.82532,                0.78251,                0.83686,                0.90053,                0.68625,                0.85732,                 0.3902,                0.88941,                0.92725,                0.45723,                0.88059,             0.00011982,             0.00011982,             0.00011982
                    237,                0.48856,                0.30631,                0.81529,                0.63799,                0.32992,                0.82281,                0.73322,                0.86146,                0.89047,                0.69258,                0.84712,                0.38504,                0.88742,                0.92078,                0.44309,                0.87857,             0.00011809,             0.00011809,             0.00011809
                    238,                0.49898,                0.30279,                 0.8209,                0.67118,                0.33971,                0.82179,                0.78721,                 0.8134,                0.87794,                0.67779,                0.86124,                0.39149,                0.89105,                0.93503,                0.44597,                0.88141,             0.00011635,             0.00011635,             0.00011635
                    239,                0.49479,                 0.3225,                  0.819,                0.65236,                0.38477,                0.82312,                0.80031,                0.83744,                0.91387,                0.68749,                0.87134,                0.38999,                0.89565,                0.94323,                0.44671,                0.88435,             0.00011462,             0.00011462,             0.00011462
                    240,                0.49736,                0.30354,                0.81827,                0.65949,                0.33237,                0.82224,                0.85122,                0.85133,                 0.9245,                0.70428,                0.86729,                0.39458,                0.89476,                0.94956,                0.42548,                0.88623,             0.00011288,             0.00011288,             0.00011288
                    241,                0.49932,                0.30276,                0.80842,                 0.6433,                0.32764,                0.81274,                0.78784,                0.90463,                0.93708,                0.71371,                 0.8644,                0.38956,                0.89388,                0.94097,                0.42191,                0.88422,             0.00011114,             0.00011114,             0.00011114
                    242,                0.49273,                0.30273,                0.81701,                0.66643,                 0.3367,                0.82285,                0.81105,                0.89168,                0.93413,                 0.7152,                0.86048,                0.38564,                0.89063,                0.93462,                0.42914,                0.88206,             0.00010941,             0.00010941,             0.00010941
                    243,                0.48569,                0.29831,                 0.8169,                0.63858,                0.33211,                0.81944,                0.83127,                0.89879,                0.93278,                0.71168,                0.85534,                0.38783,                0.89022,                 0.9251,                0.43045,                0.88137,             0.00010767,             0.00010767,             0.00010767
                    244,                0.48237,                0.29809,                0.80259,                0.64068,                0.32564,                0.80993,                 0.8048,                0.89658,                0.92073,                0.71409,                 0.8598,                0.39518,                 0.8908,                0.93839,                0.43478,                 0.8821,             0.00010594,             0.00010594,             0.00010594
                    245,                0.48017,                0.30206,                 0.8198,                  0.616,                0.34131,                0.82103,                0.80418,                0.89776,                0.92348,                0.70653,                0.84918,                0.39307,                0.89015,                0.93203,                0.44631,                0.88444,              0.0001042,              0.0001042,              0.0001042
                    246,                0.48537,                 0.3022,                0.81892,                0.63555,                0.32605,                0.82329,                0.82508,                0.90162,                0.91631,                0.69794,                0.84461,                0.38998,                0.89073,                0.92531,                 0.4545,                0.88325,             0.00010246,             0.00010246,             0.00010246
                    247,                0.47707,                0.30497,                0.82166,                0.63242,                 0.3446,                0.82641,                 0.8468,                0.89214,                0.93197,                0.70417,                0.84402,                0.39378,                0.88831,                0.92227,                0.44615,                   0.88,             0.00010073,             0.00010073,             0.00010073
                    248,                 0.4896,                0.30697,                0.81679,                0.65808,                0.35627,                0.82274,                0.90186,                0.84802,                0.92278,                 0.7111,                0.85897,                0.39615,                 0.8909,                0.93717,                0.42881,                0.88371,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    249,                0.49377,                0.29622,                0.81883,                0.65043,                0.33748,                0.82297,                 0.8931,                0.88704,                0.94395,                0.71029,                0.86032,                0.39977,                0.88973,                0.94488,                 0.4443,                0.88322,             9.7257e-05,             9.7257e-05,             9.7257e-05
                    250,                 0.4886,                0.30795,                0.80952,                0.63143,                0.33056,                0.81448,                0.84593,                0.88293,                0.93136,                0.70291,                0.86015,                0.40698,                0.88667,                0.93682,                 0.4483,                 0.8801,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    251,                0.48821,                0.30206,                0.82079,                0.64864,                   0.32,                0.82886,                0.85613,                0.88073,                0.91162,                0.68222,                0.85565,                0.39914,                0.88441,                0.93057,                0.44596,                0.87915,             9.3786e-05,             9.3786e-05,             9.3786e-05
                    252,                0.49417,                0.30288,                0.81964,                0.65083,                 0.3368,                0.82568,                0.87054,                0.88443,                0.91016,                0.69297,                0.84355,                0.39219,                0.88514,                 0.9272,                0.44437,                0.87955,              9.205e-05,              9.205e-05,              9.205e-05
                    253,                0.47983,                0.29732,                0.82194,                0.63252,                0.34242,                0.82525,                0.87137,                0.88282,                0.90324,                0.69221,                0.85189,                 0.3939,                0.88826,                0.92618,                0.44508,                0.88225,             9.0314e-05,             9.0314e-05,             9.0314e-05
                    254,                0.49528,                0.30027,                0.82072,                 0.6674,                0.32157,                0.82709,                0.83683,                0.88499,                0.89958,                0.68667,                0.85549,                0.39209,                 0.8911,                0.93102,                0.44736,                0.88372,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    255,                0.47588,                 0.2965,                0.81119,                0.64482,                0.32975,                0.81628,                0.89178,                0.88258,                0.91712,                0.69803,                0.85305,                0.38991,                0.89074,                 0.9318,                0.43654,                0.88226,             8.6843e-05,             8.6843e-05,             8.6843e-05
                    256,                0.47522,                0.29432,                0.81064,                0.62539,                0.33531,                0.81744,                0.88334,                0.89431,                0.92292,                 0.7007,                0.85381,                0.39196,                0.88847,                0.92901,                0.43772,                0.88073,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    257,                 0.4853,                0.29612,                0.81513,                 0.6471,                0.33962,                0.81798,                0.87278,                0.89728,                0.92157,                  0.704,                0.85192,                 0.3941,                0.88767,                0.93313,                0.43192,                0.88108,             8.3371e-05,             8.3371e-05,             8.3371e-05
                    258,                0.47319,                0.29315,                 0.8242,                0.61898,                0.30902,                0.82746,                0.88251,                0.87717,                0.92093,                0.69456,                0.85215,                 0.3974,                0.88889,                0.93259,                0.44206,                0.88279,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    259,                0.48402,                0.30162,                0.81396,                0.62039,                0.32147,                 0.8134,                0.89454,                0.88408,                0.91905,                 0.6974,                 0.8452,                0.39134,                 0.8883,                0.92507,                0.43319,                0.88252,             7.9899e-05,             7.9899e-05,             7.9899e-05
                    260,                0.47973,                0.29624,                 0.8188,                0.63968,                0.35285,                 0.8244,                0.85855,                0.89838,                   0.92,                0.69962,                 0.8468,                0.38978,                0.88894,                0.92906,                0.41988,                0.88301,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    261,                 0.4633,                0.29102,                0.81701,                0.62507,                 0.3292,                0.81708,                0.86968,                 0.9245,                 0.9377,                0.70184,                0.85573,                0.39837,                0.88927,                0.93876,                0.43338,                 0.8827,             7.6428e-05,             7.6428e-05,             7.6428e-05
                    262,                0.46678,                0.29091,                0.82027,                0.61375,                0.32586,                0.82554,                0.87393,                0.89079,                0.93062,                0.69395,                0.85207,                  0.392,                  0.888,                  0.934,                0.43853,                0.88039,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    263,                0.46183,                0.28809,                0.81554,                0.62229,                 0.3214,                0.81798,                0.86727,                0.89594,                0.92208,                0.69859,                 0.8556,                0.39285,                0.88923,                0.94065,                0.44928,                0.88106,             7.2956e-05,             7.2956e-05,             7.2956e-05
                    264,                0.45464,                0.28662,                0.81701,                0.60886,                0.32963,                0.82006,                0.84719,                0.91279,                0.92281,                0.69019,                 0.8579,                0.39154,                0.89034,                0.94066,                0.45156,                0.88398,              7.122e-05,              7.122e-05,              7.122e-05
                    265,                 0.4641,                0.28754,                0.80965,                0.61731,                0.31563,                 0.8157,                0.82669,                0.91603,                0.93346,                0.69366,                0.85351,                0.39738,                 0.8902,                 0.9411,                 0.4501,                0.88436,             6.9485e-05,             6.9485e-05,             6.9485e-05
                    266,                0.46679,                0.28791,                0.81257,                0.60713,                0.32856,                0.81654,                0.87517,                0.86606,                0.92191,                0.69699,                0.85844,                0.40239,                0.89073,                 0.9415,                0.45729,                0.88405,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    267,                0.46626,                 0.2935,                0.80711,                0.62622,                0.33894,                0.81375,                0.90978,                0.85609,                0.90655,                0.69479,                0.85237,                0.39546,                0.88886,                0.92955,                0.44866,                0.88045,             6.6013e-05,             6.6013e-05,             6.6013e-05
                    268,                 0.5011,                0.29583,                0.82583,                0.66284,                0.33657,                0.83116,                0.89689,                0.89849,                0.91689,                0.68654,                0.85503,                0.39361,                0.88954,                0.93246,                0.45593,                0.88117,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    269,                0.45389,                 0.2846,                0.80465,                 0.6044,                0.30852,                 0.8081,                0.87846,                 0.8959,                0.92256,                0.68961,                0.85616,                0.39458,                0.88997,                0.92818,                0.46472,                0.88017,             6.2541e-05,             6.2541e-05,             6.2541e-05
                    270,                0.47055,                 0.2916,                0.81255,                 0.6313,                0.34309,                0.81981,                0.87924,                 0.8683,                0.91204,                0.68644,                0.85748,                0.39304,                0.89055,                0.92843,                0.45816,                0.88278,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    271,                0.45357,                0.28164,                0.80748,                0.60515,                0.31425,                0.81244,                0.85613,                0.87222,                0.91127,                0.69442,                0.85552,                0.39275,                0.89029,                0.93202,                0.44856,                0.88114,              5.907e-05,              5.907e-05,              5.907e-05
                    272,                0.45767,                0.28792,                 0.8011,                0.61462,                0.32589,                0.80626,                0.81836,                0.92795,                0.92667,                0.70243,                0.85165,                0.38825,                0.88951,                0.93472,                0.43428,                0.88113,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    273,                0.45565,                0.28483,                0.81133,                0.59398,                0.32261,                0.81559,                0.85415,                0.91188,                0.91965,                0.69066,                0.85174,                0.38706,                0.88862,                0.93059,                0.45164,                0.88168,             5.5598e-05,             5.5598e-05,             5.5598e-05
                    274,                0.46918,                 0.2901,                0.81412,                 0.6152,                0.33404,                0.81991,                0.86766,                0.89129,                 0.9173,                0.68932,                0.85612,                0.39166,                0.89017,                0.93506,                0.45921,                0.88446,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    275,                0.45672,                0.28365,                0.81434,                0.59447,                0.30925,                0.81732,                0.85878,                0.88684,                0.91661,                0.68715,                0.85775,                0.39983,                 0.8901,                0.93389,                0.47347,                0.88299,             5.2127e-05,             5.2127e-05,             5.2127e-05
                    276,                0.44218,                0.27377,                0.80787,                0.58267,                0.29155,                0.80943,                 0.8463,                0.88552,                0.91571,                0.68507,                0.86136,                0.40053,                0.89163,                0.93971,                0.47923,                0.88378,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    277,                0.44172,                0.27544,                0.80476,                0.58839,                0.29843,                 0.8087,                0.84853,                0.88829,                0.91628,                0.69069,                0.86038,                0.39463,                0.89109,                0.93837,                0.45979,                0.88391,             4.8655e-05,             4.8655e-05,             4.8655e-05
                    278,                0.46447,                0.28322,                0.81433,                0.61291,                0.29439,                0.81746,                0.84823,                0.90558,                0.92203,                0.69238,                0.86037,                0.39424,                0.89071,                0.94012,                0.45306,                0.88417,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    279,                 0.4555,                0.28212,                0.81534,                0.60091,                0.30671,                0.81704,                0.83489,                0.91159,                0.93291,                0.69328,                0.86024,                0.39583,                 0.8911,                0.93814,                0.45977,                0.88385,             4.5183e-05,             4.5183e-05,             4.5183e-05
                    280,                0.43651,                0.27845,                0.80343,                0.60151,                0.30128,                0.81152,                0.82083,                0.91392,                0.93359,                0.69377,                0.86016,                0.39008,                0.89217,                0.93831,                0.44476,                0.88377,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    281,                0.44877,                0.28379,                0.81219,                0.58863,                0.30924,                0.81562,                0.83571,                0.89795,                0.93516,                0.70198,                0.85753,                0.38649,                0.89184,                0.94186,                0.43156,                0.88365,             4.1712e-05,             4.1712e-05,             4.1712e-05
                    282,                0.44907,                0.27619,                0.81603,                0.59296,                0.30358,                0.82059,                0.86341,                0.88877,                0.93445,                 0.6989,                0.85586,                 0.3835,                0.89201,                0.93484,                0.43486,                0.88378,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    283,                0.45985,                0.29509,                0.81555,                0.62562,                0.32002,                0.81738,                0.88608,                0.88798,                0.93679,                0.69841,                 0.8568,                0.38544,                0.89193,                0.93367,                0.43669,                 0.8838,              3.824e-05,              3.824e-05,              3.824e-05
                    284,                0.44674,                0.28001,                 0.8071,                0.60614,                 0.3084,                0.81276,                 0.8654,                0.88956,                 0.9402,                0.70296,                0.85533,                0.38775,                 0.8918,                0.93407,                0.43411,                0.88412,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    285,                0.45492,                0.28084,                0.81638,                0.61748,                0.30632,                0.81866,                0.86462,                0.87889,                0.93636,                0.70045,                0.85686,                0.39078,                0.89115,                0.93549,                 0.4447,                0.88186,             3.4769e-05,             3.4769e-05,             3.4769e-05
                    286,                 0.4578,                0.28722,                0.81751,                0.61123,                0.33237,                0.82225,                0.88198,                0.88661,                0.93635,                0.70249,                0.85325,                0.38473,                0.88998,                0.93366,                0.44358,                0.88289,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    287,                0.45217,                0.28727,                0.81868,                0.60579,                0.34081,                0.82501,                0.89416,                0.88321,                0.93365,                0.69902,                0.85402,                0.38251,                0.88927,                 0.9378,                0.43365,                0.88139,             3.1297e-05,             3.1297e-05,             3.1297e-05
                    288,                0.46126,                0.27807,                0.81157,                0.60525,                0.31013,                0.81709,                0.88654,                 0.8871,                  0.936,                0.70127,                0.85209,                0.38517,                0.88811,                0.93404,                0.43657,                0.88169,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    289,                 0.4704,                0.30197,                0.81947,                0.63332,                0.34067,                0.82257,                0.88958,                0.89274,                 0.9397,                0.70418,                0.85057,                 0.3849,                0.88857,                0.92795,                0.43597,                0.88231,             2.7825e-05,             2.7825e-05,             2.7825e-05
                    290,                0.43572,                0.27562,                0.81023,                 0.5869,                0.29701,                0.81346,                0.88589,                0.90261,                0.94306,                0.70273,                0.84976,                0.39096,                0.88768,                0.92755,                 0.4481,                0.87949,              2.609e-05,              2.609e-05,              2.609e-05
                    291,                 0.4006,                0.25094,                0.79682,                0.51496,                0.25957,                0.79801,                0.88891,                 0.8995,                0.94675,                0.70589,                0.85409,                0.39286,                0.88912,                0.93647,                0.44733,                0.88209,             2.4354e-05,             2.4354e-05,             2.4354e-05
                    292,                0.41171,                0.25259,                0.80247,                0.52224,                0.23918,                0.80567,                0.87374,                0.91366,                0.94781,                0.70565,                 0.8569,                0.39125,                0.89069,                0.94085,                0.44419,                0.88355,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    293,                0.40452,                0.25378,                0.79983,                0.51788,                0.24371,                0.80178,                0.86167,                0.91033,                0.94896,                0.70463,                0.85799,                0.39061,                0.89169,                 0.9432,                0.44404,                0.88439,             2.0882e-05,             2.0882e-05,             2.0882e-05
                    294,                0.39566,                0.24965,                0.78866,                0.50593,                0.24353,                0.79547,                0.84766,                0.92755,                0.94773,                0.70428,                0.85182,                0.39021,                0.89058,                0.93645,                0.44555,                  0.883,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    295,                0.39196,                0.24582,                0.78983,                0.50747,                0.25304,                0.79003,                0.84624,                 0.9272,                0.94921,                0.71109,                0.84929,                0.38943,                0.88971,                0.93295,                 0.4438,                0.88218,             1.7411e-05,             1.7411e-05,             1.7411e-05
                    296,                 0.3903,                0.24322,                 0.7847,                 0.4991,                0.25631,                0.79072,                0.84693,                0.92506,                 0.9491,                0.71133,                0.85228,                0.39029,                0.89041,                0.93476,                0.43852,                0.88258,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    297,                0.37643,                0.23944,                0.79001,                0.47959,                0.23084,                0.79157,                0.83755,                0.93413,                0.94952,                0.70755,                0.84817,                0.38671,                0.88967,                0.92688,                0.43965,                0.88193,             1.3939e-05,             1.3939e-05,             1.3939e-05
                    298,                0.39992,                0.24891,                0.80381,                0.50534,                0.23857,                0.80524,                 0.8267,                0.90925,                0.94931,                0.71217,                0.84916,                0.38608,                0.88929,                 0.9284,                0.43855,                0.88177,             1.2203e-05,             1.2203e-05,             1.2203e-05
                    299,                0.38941,                0.24393,                0.78997,                0.49237,                0.24509,                0.79079,                0.85672,                0.90507,                0.94207,                0.70563,                0.85116,                0.38646,                0.88932,                0.92759,                 0.4431,                0.88005,             1.0467e-05,             1.0467e-05,             1.0467e-05
                    300,                 0.4002,                0.24942,                 0.7956,                0.49988,                0.25185,                0.80209,                0.86069,                0.90077,                0.94187,                0.70639,                0.85224,                0.38571,                0.88968,                 0.9297,                0.43931,                0.88265,             8.7316e-06,             8.7316e-06,             8.7316e-06
