                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    207,                 0.5578,                0.34025,                0.83697,                0.72073,                0.38791,                0.84141,                0.83995,                0.89186,                0.89155,                0.69414,                0.83922,                0.42336,                0.89126,                0.92947,                0.46327,                0.88589,             0.00017016,             0.00017016,             0.00017016
                    208,                0.53276,                0.32562,                0.83417,                0.69623,                 0.3677,                0.83726,                0.84034,                 0.8538,                0.89885,                0.67887,                0.83512,                0.41881,                0.88861,                0.92093,                0.44722,                0.88221,             0.00016843,             0.00016843,             0.00016843
                    209,                0.55548,                0.33739,                0.82331,                0.72551,                0.37696,                 0.8304,                0.77571,                 0.8693,                0.90364,                0.69786,                0.83492,                0.40866,                0.89089,                0.91887,                0.42092,                0.88317,             0.00016669,             0.00016669,             0.00016669
                    210,                0.54586,                0.33611,                0.83636,                0.70099,                0.38151,                0.83654,                0.90511,                0.86059,                0.92196,                0.71335,                0.83404,                0.39562,                0.88865,                0.91443,                0.39608,                0.87939,             0.00016495,             0.00016495,             0.00016495
                    211,                0.52509,                0.31892,                0.81555,                0.67614,                0.33534,                0.82224,                0.82475,                0.89741,                0.90243,                0.69889,                0.84185,                0.39552,                 0.8875,                0.91966,                0.38968,                0.88003,             0.00016322,             0.00016322,             0.00016322
                    212,                0.54689,                0.32908,                 0.8416,                 0.7155,                0.37949,                0.84692,                0.91105,                0.85204,                 0.9074,                0.70275,                0.83828,                0.39905,                0.88923,                0.92504,                0.39048,                0.88107,             0.00016148,             0.00016148,             0.00016148
                    213,                0.53329,                0.32526,                0.82318,                0.68044,                 0.3518,                0.82633,                0.84782,                0.88771,                0.91114,                0.69993,                0.84292,                0.40384,                0.89247,                 0.9222,                 0.4203,                0.88156,             0.00015975,             0.00015975,             0.00015975
                    214,                0.53453,                0.33297,                0.82566,                0.71271,                0.37793,                0.83382,                0.89426,                0.86956,                0.90073,                0.69204,                0.84855,                0.40645,                 0.8956,                0.93892,                0.41324,                0.88531,             0.00015801,             0.00015801,             0.00015801
                    215,                 0.5271,                  0.325,                0.81929,                0.69875,                0.35455,                0.82619,                0.85167,                0.84294,                0.92161,                0.70307,                0.82649,                0.38974,                0.88983,                0.90538,                0.40274,                0.87687,             0.00015627,             0.00015627,             0.00015627
                    216,                0.53684,                0.33154,                0.82066,                0.71211,                0.39256,                0.82396,                0.81684,                0.88034,                0.90818,                0.72123,                0.83881,                0.40392,                0.88865,                0.91911,                0.42566,                0.87757,             0.00015454,             0.00015454,             0.00015454
                    217,                0.54003,                0.32583,                0.83013,                 0.6862,                0.35881,                0.83452,                0.86181,                0.87686,                0.90084,                 0.7109,                0.84252,                0.39109,                0.89024,                0.91683,                0.40865,                0.88015,              0.0001528,              0.0001528,              0.0001528
                    218,                0.53448,                0.33364,                 0.8274,                0.69497,                0.38042,                0.83072,                0.83648,                0.85884,                0.89653,                0.70025,                0.83932,                0.39407,                0.88814,                 0.9128,                 0.4162,                  0.882,             0.00015107,             0.00015107,             0.00015107
                    219,                0.51874,                0.31802,                0.82553,                0.66998,                0.35133,                0.82785,                0.81322,                0.86033,                0.88244,                 0.6986,                0.84211,                0.40538,                0.89002,                 0.9154,                0.42512,                0.88186,             0.00014933,             0.00014933,             0.00014933
                    220,                0.52179,                 0.3181,                0.82272,                0.69118,                0.35176,                0.82848,                0.80829,                0.83877,                0.87569,                0.68161,                0.84919,                0.41037,                0.88993,                0.93066,                0.42967,                0.88308,              0.0001476,              0.0001476,              0.0001476
                    221,                0.51465,                0.31981,                0.82089,                0.68393,                0.34242,                 0.8272,                 0.7526,                0.87895,                0.87489,                0.68915,                0.84573,                0.41391,                0.88661,                 0.9254,                0.42359,                0.87901,             0.00014586,             0.00014586,             0.00014586
                    222,                0.53391,                0.32421,                0.83098,                0.69273,                 0.3636,                0.83147,                0.82136,                 0.9042,                0.91523,                0.70631,                0.84515,                0.40673,                 0.8905,                 0.9283,                0.41715,                0.88323,             0.00014412,             0.00014412,             0.00014412
                    223,                0.53275,                0.32373,                0.82436,                0.69839,                0.33383,                0.82859,                0.82131,                0.90414,                0.90056,                0.69425,                0.84149,                0.39988,                0.88897,                0.92934,                0.40772,                 0.8818,             0.00014239,             0.00014239,             0.00014239
                    224,                0.52301,                0.31369,                 0.8198,                0.69076,                0.34404,                0.82513,                 0.8203,                0.86918,                0.87945,                0.68866,                 0.8397,                0.41326,                0.89276,                0.91751,                0.41041,                0.88112,             0.00014065,             0.00014065,             0.00014065
                    225,                0.50933,                0.31379,                 0.8283,                0.66252,                0.35141,                0.82993,                0.81151,                 0.8466,                0.87758,                0.69029,                0.84577,                 0.4261,                0.89254,                0.92998,                0.43378,                0.88391,             0.00013892,             0.00013892,             0.00013892
                    226,                0.53225,                0.31764,                0.82557,                0.68223,                0.34896,                0.83015,                0.84653,                0.89181,                0.90114,                 0.6939,                0.84919,                0.41643,                0.89249,                0.93444,                0.40586,                0.88309,             0.00013718,             0.00013718,             0.00013718
                    227,                0.52879,                0.32436,                0.83122,                 0.6786,                0.35525,                0.83583,                0.83567,                0.88794,                0.89414,                0.69127,                 0.8478,                0.40765,                0.89332,                0.92119,                0.39977,                0.88298,             0.00013544,             0.00013544,             0.00013544
                    228,                0.54533,                0.32973,                0.83289,                0.71467,                0.37835,                0.83435,                0.82672,                 0.8817,                0.88946,                0.70291,                0.85253,                 0.4046,                0.89503,                0.92584,                0.39916,                0.88367,             0.00013371,             0.00013371,             0.00013371
                    229,                0.52801,                0.32337,                0.82547,                0.68984,                 0.3476,                0.83456,                0.87601,                0.89491,                0.91177,                0.70876,                0.85855,                0.40536,                 0.8978,                0.94139,                0.41477,                0.88906,             0.00013197,             0.00013197,             0.00013197
                    230,                0.52969,                0.31862,                0.83354,                0.67759,                0.37268,                0.83607,                0.86249,                0.90393,                0.93247,                0.70119,                0.86341,                0.40083,                0.89517,                0.94682,                 0.4035,                 0.8891,             0.00013024,             0.00013024,             0.00013024
                    231,                0.50758,                0.31488,                0.82729,                0.66669,                0.34962,                0.83022,                 0.8982,                0.87828,                0.93584,                0.71118,                0.85908,                0.40249,                0.89537,                0.93779,                0.41941,                 0.8855,              0.0001285,              0.0001285,              0.0001285
                    232,                 0.5298,                0.32116,                0.83683,                0.68558,                0.35291,                0.83971,                0.88363,                 0.9245,                0.93947,                0.72025,                0.86204,                0.40077,                0.89652,                0.94129,                0.40092,                0.88583,             0.00012677,             0.00012677,             0.00012677
                    233,                0.51538,                0.31389,                0.81564,                  0.677,                0.33293,                0.81706,                 0.8881,                0.90488,                0.94026,                0.72546,                0.85562,                0.40228,                0.89618,                0.93577,                0.39843,                0.88764,             0.00012503,             0.00012503,             0.00012503
                    234,                0.51127,                0.31684,                0.82446,                0.66746,                0.36111,                0.82868,                0.84682,                0.91044,                0.93666,                0.71795,                0.85657,                0.39876,                0.89728,                0.94187,                0.39312,                0.88609,             0.00012329,             0.00012329,             0.00012329
                    235,                0.52922,                0.32135,                0.83086,                0.69915,                0.36484,                0.83768,                0.87701,                 0.9055,                0.94078,                0.71887,                0.84159,                0.39084,                0.89195,                 0.9201,                0.38802,                0.87913,             0.00012156,             0.00012156,             0.00012156
                    236,                0.52478,                0.31943,                0.82928,                0.67798,                0.36404,                0.82762,                0.86887,                0.95792,                0.96285,                0.73909,                0.82958,                0.38967,                0.88719,                0.91187,                0.39191,                0.87641,             0.00011982,             0.00011982,             0.00011982
                    237,                0.48809,                0.30842,                0.81612,                0.63308,                0.33096,                0.82399,                0.86615,                0.95487,                0.96266,                0.72985,                 0.8288,                 0.3813,                0.88648,                0.90004,                0.38867,                0.87541,             0.00011809,             0.00011809,             0.00011809
                    238,                0.49761,                0.30497,                 0.8188,                0.66425,                0.34429,                0.82062,                0.88116,                0.92691,                0.96128,                0.72205,                0.83717,                0.38485,                0.88721,                0.91006,                0.38308,                0.87679,             0.00011635,             0.00011635,             0.00011635
                    239,                0.49645,                0.31786,                0.81836,                0.66054,                0.36298,                0.82337,                0.87534,                 0.9019,                 0.9438,                0.71792,                0.83854,                0.39367,                0.88873,                0.91755,                0.39413,                0.87907,             0.00011462,             0.00011462,             0.00011462
                    240,                0.50105,                0.30726,                0.81774,                0.65921,                0.32105,                0.82035,                0.84851,                0.86914,                0.92471,                0.70249,                0.83704,                0.39661,                0.88827,                0.91609,                0.41136,                0.87872,             0.00011288,             0.00011288,             0.00011288
                    241,                0.50023,                0.30607,                0.80909,                0.65007,                0.32693,                0.81351,                0.86065,                0.88124,                0.91722,                0.71572,                0.83376,                0.40418,                 0.8885,                0.90747,                0.42267,                0.87817,             0.00011114,             0.00011114,             0.00011114
                    242,                0.50649,                0.31206,                 0.8196,                0.65964,                0.32583,                0.82281,                0.82017,                0.91752,                0.92476,                0.72855,                0.83117,                0.40197,                0.88746,                  0.911,                0.41416,                0.87861,             0.00010941,             0.00010941,             0.00010941
                    243,                0.47774,                0.29832,                0.81721,                0.63459,                0.33464,                0.81809,                0.84661,                0.87655,                0.91012,                0.72688,                0.83385,                0.40961,                0.88784,                0.91431,                0.40837,                 0.8811,             0.00010767,             0.00010767,             0.00010767
                    244,                0.48052,                 0.2996,                0.80259,                0.63988,                0.33689,                0.80874,                0.87368,                0.87494,                0.91799,                0.72766,                0.83637,                0.40398,                0.88866,                0.92111,                0.43238,                0.87946,             0.00010594,             0.00010594,             0.00010594
                    245,                  0.482,                0.30672,                0.82088,                0.62395,                0.32797,                0.82128,                0.89342,                0.85543,                0.91751,                0.73015,                0.82989,                 0.3979,                0.88725,                0.91765,                 0.4152,                 0.8792,              0.0001042,              0.0001042,              0.0001042
                    246,                0.49005,                0.30527,                0.82172,                 0.6407,                 0.3222,                0.82417,                0.84278,                0.84231,                0.90487,                0.72093,                0.82822,                0.39792,                0.88739,                0.90149,                0.42333,                0.87719,             0.00010246,             0.00010246,             0.00010246
                    247,                0.47871,                0.30304,                0.82163,                0.64344,                 0.3515,                0.82816,                0.82392,                0.86378,                0.89737,                0.70538,                0.82515,                0.40479,                0.88524,                0.91019,                0.45146,                0.87658,             0.00010073,             0.00010073,             0.00010073
                    248,                0.49437,                0.30564,                 0.8163,                0.66423,                0.34554,                0.82301,                0.79506,                0.87774,                0.90987,                0.70885,                0.83761,                0.40672,                0.88899,                0.91895,                0.45163,                0.88135,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    249,                0.50511,                 0.3051,                0.82109,                0.66462,                0.33081,                0.82614,                 0.8041,                0.88413,                0.91094,                0.70803,                0.83698,                0.40089,                0.88906,                0.91989,                0.42932,                0.88009,             9.7257e-05,             9.7257e-05,             9.7257e-05
                    250,                0.48868,                0.30788,                0.81132,                0.63188,                0.32583,                 0.8161,                0.82028,                0.89301,                0.90483,                0.69855,                0.84592,                0.40087,                0.88766,                0.92449,                0.42329,                0.87909,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    251,                0.49613,                0.30382,                0.82267,                0.64812,                0.33257,                0.82851,                0.83994,                0.90765,                0.91962,                0.69853,                0.84361,                0.40165,                0.88599,                0.92976,                0.42212,                0.87969,             9.3786e-05,             9.3786e-05,             9.3786e-05
                    252,                0.49846,                0.30653,                 0.8203,                0.64554,                0.33658,                0.82238,                0.86532,                0.90695,                 0.9135,                0.70224,                0.83577,                0.39975,                0.88614,                0.91914,                0.41311,                0.87963,              9.205e-05,              9.205e-05,              9.205e-05
                    253,                0.48326,                0.29679,                 0.8242,                0.64412,                0.32559,                 0.8255,                 0.8945,                 0.8502,                0.92752,                0.70779,                0.84326,                0.39785,                0.88738,                0.91873,                  0.413,                0.87826,             9.0314e-05,             9.0314e-05,             9.0314e-05
                    254,                0.50189,                0.30561,                 0.8223,                0.66695,                0.31715,                0.82699,                0.90427,                0.86945,                0.92652,                0.70698,                0.84206,                0.40043,                0.88346,                0.91808,                0.41282,                0.87753,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    255,                0.47896,                0.29744,                0.81191,                0.64638,                0.33062,                0.81589,                0.86008,                0.92036,                0.94908,                0.73331,                 0.8338,                0.39139,                0.88247,                0.91889,                0.39406,                0.87741,             8.6843e-05,             8.6843e-05,             8.6843e-05
                    256,                0.47951,                 0.2989,                0.81188,                0.62986,                 0.3169,                0.81985,                0.84702,                0.92771,                0.95664,                0.75321,                 0.8262,                0.38589,                0.88258,                0.90744,                0.38237,                0.87478,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    257,                0.49028,                0.29876,                 0.8159,                0.65824,                0.32603,                0.81757,                0.89214,                0.90047,                0.94443,                0.73644,                0.82746,                0.38716,                0.88402,                0.90969,                0.38427,                0.87551,             8.3371e-05,             8.3371e-05,             8.3371e-05
                    258,                0.47723,                0.29718,                0.82348,                0.62247,                 0.3213,                0.82729,                0.84998,                 0.8905,                 0.9133,                0.71662,                 0.8367,                 0.3922,                0.88648,                0.91755,                0.40464,                0.87821,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    259,                0.48024,                 0.2988,                0.81086,                0.62512,                0.30969,                0.81452,                0.86809,                0.90667,                0.92538,                0.71878,                0.83985,                0.39929,                0.88722,                0.92145,                0.41316,                0.87843,             7.9899e-05,             7.9899e-05,             7.9899e-05
                    260,                0.47978,                0.30356,                0.82134,                0.63815,                0.36138,                0.82616,                0.86221,                0.90128,                0.92169,                0.70648,                0.83663,                 0.4047,                0.88487,                0.92527,                0.41711,                0.87844,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    261,                0.46636,                0.29227,                0.81555,                0.62513,                0.31403,                0.81565,                0.84719,                0.88007,                0.91559,                0.70483,                0.84171,                  0.406,                  0.888,                0.92768,                0.42231,                0.88073,             7.6428e-05,             7.6428e-05,             7.6428e-05
                    262,                0.47298,                0.29263,                0.82198,                0.61587,                0.31677,                0.82683,                0.83404,                0.91235,                0.90908,                 0.7087,                0.83703,                0.40322,                0.88736,                 0.9221,                0.42541,                0.87915,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    263,                0.47249,                 0.2919,                0.81608,                0.62837,                0.30269,                0.82102,                0.82866,                0.91177,                0.91878,                0.71122,                0.83254,                0.39819,                0.88592,                0.92123,                 0.4295,                0.87792,             7.2956e-05,             7.2956e-05,             7.2956e-05
                    264,                0.46534,                0.28996,                0.81809,                0.61655,                0.32144,                0.82223,                0.83786,                0.89522,                0.92229,                0.71715,                0.83605,                0.39707,                0.88762,                0.92094,                0.42486,                0.87803,              7.122e-05,              7.122e-05,              7.122e-05
                    265,                0.46873,                0.29099,                0.80953,                0.60488,                0.31871,                0.81352,                0.80825,                0.92391,                0.92535,                0.70935,                0.83438,                0.39899,                0.88859,                0.92239,                0.42282,                0.88127,             6.9485e-05,             6.9485e-05,             6.9485e-05
                    266,                0.47001,                0.29447,                0.81657,                0.61602,                0.31812,                0.82022,                0.81348,                0.90861,                0.89248,                0.69182,                 0.8386,                0.40345,                0.89028,                0.92635,                0.43273,                0.88146,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    267,                0.47008,                0.29257,                0.80733,                0.63196,                0.32725,                0.81209,                0.81776,                0.87488,                0.87616,                0.67781,                0.83518,                0.41056,                0.88938,                0.92045,                0.43163,                 0.8809,             6.6013e-05,             6.6013e-05,             6.6013e-05
                    268,                0.50383,                0.30098,                0.82749,                0.66461,                0.33326,                0.82908,                0.84782,                0.84574,                0.87468,                0.67796,                0.83647,                0.40628,                0.88902,                0.92221,                0.43085,                0.88117,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    269,                0.46586,                0.28631,                0.80604,                0.60724,                0.31162,                0.80738,                0.81963,                0.85977,                0.89627,                0.69075,                0.83315,                0.40637,                0.88935,                0.91247,                0.43469,                0.87957,             6.2541e-05,             6.2541e-05,             6.2541e-05
                    270,                0.46368,                0.28849,                0.81338,                0.62775,                0.32294,                 0.8198,                0.86149,                 0.8785,                0.91214,                 0.6994,                0.83522,                0.40279,                0.88936,                0.91539,                0.46068,                0.87904,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    271,                0.45495,                0.28363,                0.80705,                0.60572,                0.28232,                0.81137,                0.80977,                0.91431,                0.91678,                0.69768,                 0.8277,                0.39712,                0.88751,                0.90881,                0.44063,                0.87759,              5.907e-05,              5.907e-05,              5.907e-05
                    272,                0.46504,                0.29126,                0.80337,                0.62447,                0.32903,                 0.8075,                 0.8629,                0.86119,                0.92529,                0.70574,                0.82394,                0.39379,                0.88691,                0.91224,                0.43478,                0.87779,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    273,                0.44952,                 0.2786,                 0.8102,                0.59631,                0.28688,                0.81505,                0.86157,                0.87591,                0.91953,                0.70374,                0.82965,                0.39274,                 0.8886,                0.91871,                0.43041,                0.87844,             5.5598e-05,             5.5598e-05,             5.5598e-05
                    274,                0.47318,                0.29401,                0.81514,                0.61743,                0.31522,                 0.8178,                0.87564,                0.87809,                0.92491,                 0.7068,                0.83647,                0.39679,                0.88827,                0.91891,                0.43207,                0.87625,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    275,                0.46357,                 0.2879,                0.81663,                0.60083,                0.30664,                0.81946,                 0.8881,                0.91399,                0.93568,                0.72009,                0.83527,                0.39317,                0.88624,                0.92154,                0.41513,                0.87615,             5.2127e-05,             5.2127e-05,             5.2127e-05
                    276,                0.45239,                0.28455,                0.80878,                 0.5941,                0.30607,                0.80999,                0.83015,                0.91132,                0.92615,                0.71953,                0.83503,                0.38887,                0.88612,                 0.9229,                0.40819,                0.87791,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    277,                0.44765,                0.27698,                 0.8063,                0.59826,                0.28655,                0.80941,                0.86727,                0.93626,                0.93426,                0.71477,                0.83703,                0.39097,                0.88711,                0.92222,                0.41635,                0.87863,             4.8655e-05,             4.8655e-05,             4.8655e-05
                    278,                0.46505,                0.28698,                0.81597,                0.60609,                0.29531,                0.81881,                 0.8601,                0.90816,                0.93457,                0.71571,                0.83961,                0.39545,                0.88891,                0.92955,                0.41983,                0.88128,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    279,                0.44753,                0.28571,                0.81319,                0.58839,                0.30036,                0.81831,                0.85781,                0.89489,                0.93106,                0.71233,                0.83454,                0.39587,                0.88856,                0.92126,                0.41419,                0.88067,             4.5183e-05,             4.5183e-05,             4.5183e-05
                    280,                0.44089,                0.27613,                 0.8041,                0.60149,                0.29907,                0.81248,                 0.8842,                0.88887,                0.92862,                0.71294,                  0.839,                 0.3933,                0.89044,                0.92362,                0.41512,                0.88068,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    281,                0.44593,                0.28055,                0.81199,                0.58645,                0.29629,                0.81397,                0.82723,                0.90637,                0.90866,                0.70448,                0.83513,                0.39201,                0.88857,                0.92059,                0.42551,                0.87895,             4.1712e-05,             4.1712e-05,             4.1712e-05
                    282,                0.45263,                0.27492,                0.81556,                0.58933,                0.30151,                0.81952,                0.84036,                0.87663,                0.91223,                0.70039,                0.83384,                0.39006,                 0.8881,                0.91638,                0.42704,                 0.8781,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    283,                0.46594,                0.30466,                0.81607,                0.62626,                0.33135,                0.81469,                0.87179,                0.86565,                0.91846,                0.70477,                0.84237,                0.39209,                0.88903,                0.92501,                0.42374,                0.87974,              3.824e-05,              3.824e-05,              3.824e-05
                    284,                0.44382,                0.27926,                0.80722,                0.60142,                0.30562,                0.81282,                0.87199,                0.86647,                0.92012,                0.70853,                0.84468,                0.39673,                0.89153,                0.92333,                0.41614,                0.88007,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    285,                 0.4562,                 0.2799,                0.81829,                0.62276,                0.29933,                0.82045,                0.86739,                0.87089,                0.91649,                0.70769,                0.83865,                0.39705,                0.88861,                0.92042,                0.42242,                0.87925,             3.4769e-05,             3.4769e-05,             3.4769e-05
                    286,                0.45639,                0.28435,                0.81576,                0.60628,                0.31036,                0.81914,                0.84221,                 0.8656,                0.91265,                0.70056,                0.84029,                0.39747,                0.88768,                0.92247,                0.43625,                 0.8798,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    287,                0.46447,                0.29198,                0.82127,                0.62529,                0.33598,                0.82635,                0.85624,                0.86132,                0.91334,                0.70162,                0.83576,                0.39531,                0.88652,                0.91732,                0.43471,                0.87775,             3.1297e-05,             3.1297e-05,             3.1297e-05
                    288,                0.45948,                0.27732,                0.80897,                0.61064,                0.29846,                0.81344,                0.85562,                 0.8675,                0.91335,                0.70079,                0.83612,                0.39916,                 0.8866,                0.91875,                0.43739,                0.87809,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    289,                0.47015,                0.29945,                0.81801,                0.63479,                0.32152,                 0.8207,                0.84949,                0.87586,                 0.9184,                0.70946,                0.83477,                 0.3983,                0.88657,                0.91559,                0.43887,                0.87781,             2.7825e-05,             2.7825e-05,             2.7825e-05
                    290,                0.42998,                0.27342,                  0.811,                0.57937,                0.27932,                0.81371,                0.87054,                0.86872,                0.91563,                0.70838,                0.83378,                 0.4005,                  0.885,                0.91494,                0.43299,                0.87661,              2.609e-05,              2.609e-05,              2.609e-05
                    291,                0.39893,                0.24951,                0.79613,                 0.5161,                0.24836,                0.79864,                 0.8797,                0.83438,                0.90372,                0.70092,                0.83882,                0.39851,                0.88858,                0.91848,                0.43747,                0.87925,             2.4354e-05,             2.4354e-05,             2.4354e-05
                    292,                 0.4177,                0.25619,                 0.8044,                0.52087,                0.23897,                0.80383,                0.86585,                0.86772,                0.90354,                0.69749,                0.84133,                0.39628,                0.89012,                0.92357,                0.42957,                0.88066,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    293,                0.40106,                0.25396,                0.79842,                0.51936,                0.24172,                0.80164,                0.86971,                0.87273,                0.91371,                0.70519,                0.83868,                0.39704,                0.89026,                0.92252,                0.43088,                0.88127,             2.0882e-05,             2.0882e-05,             2.0882e-05
                    294,                0.39274,                0.25383,                0.78834,                0.49543,                0.24037,                0.79182,                 0.8557,                 0.8923,                0.91331,                0.70365,                0.83655,                0.39551,                0.88959,                0.91907,                 0.4379,                0.88037,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    295,                0.39389,                0.25419,                0.79082,                0.50788,                0.25953,                0.79396,                0.85003,                 0.8983,                0.91308,                0.69413,                0.83879,                0.39427,                0.88944,                0.92159,                0.43636,                0.88109,             1.7411e-05,             1.7411e-05,             1.7411e-05
                    296,                0.39729,                0.25066,                0.78462,                0.50102,                 0.2534,                 0.7885,                0.87359,                0.88317,                0.92013,                 0.7022,                0.83959,                0.39384,                0.89022,                0.92417,                0.43248,                0.88129,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    297,                 0.3815,                0.24279,                0.79024,                0.48215,                0.23718,                0.79187,                0.87005,                 0.8857,                0.91811,                0.69985,                0.84014,                0.39498,                0.89002,                0.92443,                0.43509,                0.88125,             1.3939e-05,             1.3939e-05,             1.3939e-05
                    298,                0.39432,                0.25108,                0.80167,                0.50445,                0.22616,                 0.8041,                0.86143,                0.87789,                0.91377,                0.69733,                0.83951,                0.39532,                0.88969,                0.92552,                0.43421,                0.88114,             1.2203e-05,             1.2203e-05,             1.2203e-05
                    299,                0.39116,                0.25018,                0.78936,                0.49953,                0.24419,                0.79222,                0.87326,                 0.8832,                0.91636,                0.70143,                0.83713,                0.39579,                0.88922,                 0.9221,                0.43565,                0.88088,             1.0467e-05,             1.0467e-05,             1.0467e-05
                    300,                0.39543,                 0.2487,                0.79288,                0.49218,                0.22595,                0.79929,                 0.8602,                0.89462,                0.91286,                0.69642,                0.83676,                 0.3953,                0.88911,                0.92181,                0.43613,                0.88155,             8.7316e-06,             8.7316e-06,             8.7316e-06
