latitud,longitud,address
-17.4045891,-66.1694313,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.404534799999997,-66.1694117,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3947558,-66.1667766,"Avenida Juana Azurduy de Padilla, Villa Galindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.394651,-66.16676430000001,"Avenida Juana Azurduy de Padilla, Villa Galindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.394541399999998,-66.1667516,"Avenida Juana Azurduy de Padilla, Villa Galindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.379191,-66.15707350000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3791442,-66.1570688,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3791142,-66.1570671,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3790885,-66.15705530000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3789893,-66.1570542,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731321,-66.15425250000001,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731476,-66.1542158,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731483,-66.1541416,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731431,-66.1541002,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731395,-66.1540568,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731374,-66.1540157,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732961,-66.1516809,"Pasaje LL, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732997,-66.1516204,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733031,-66.1515629,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733068,-66.1515138,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733098,-66.151481,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733054,-66.15143950000001,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3744745,-66.149715,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.377842,-66.14978420000001,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3780575,-66.14979890000001,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.378155800000002,-66.14980170000001,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3782475,-66.1498021,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3782475,-66.1498021,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3783463,-66.1497995,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3853647,-66.1625174,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3854223,-66.1625035,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3855014,-66.16248200000001,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.385536899999998,-66.1624718,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.385562,-66.1624597,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3856916,-66.16243390000001,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.385737,-66.1624302,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3863528,-66.16245160000001,"Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.3864974,-66.1625231,"Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.388250499999998,-66.16450710000001,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.388326799999998,-66.1644957,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3884024,-66.1644816,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3884024,-66.1644816,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.388477899999998,-66.1644696,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.388549,-66.1644503,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3886234,-66.16443980000001,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3886906,-66.1644284,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.399276999999998,-66.1679573,"Avenida Juana Azurduy de Padilla, Juan De la Rosa, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406223599999997,-66.16990170000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406223599999997,-66.16990170000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406284099999997,-66.1699274,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406284099999997,-66.1699274,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4063314,-66.1699552,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4064005,-66.17000110000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4064353,-66.170021,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406468099999998,-66.1700398,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406522799999998,-66.1700709,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406549199999997,-66.17008030000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.412649599999998,-66.1685264,"Avenida Rafael Pabón, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4127346,-66.16854020000001,"Avenida Rafael Pabón, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4128217,-66.16855430000001,"Avenida Rafael Pabón, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.419790900000002,-66.1671475,"Avenida Rafael Pabón, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4209818,-66.16661020000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4210627,-66.1666299,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.421142800000002,-66.1666474,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.429343300000003,-66.15882330000001,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4292699,-66.1588344,"Avenida Santa Bárbara, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4292027,-66.15884410000001,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.429126200000002,-66.15885010000001,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4290469,-66.1588577,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4172833,-66.1572103,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4170513,-66.15716300000001,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4139858,-66.1566044,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4139062,-66.1565949,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4138333,-66.15658020000001,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4138333,-66.15658020000001,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4137611,-66.15655550000001,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4136393,-66.1565374,"Avenida Panamericana, Independencia, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.382300400000002,-66.1564934,"Avenida Mariano Antezana, Central Santa Maria, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3821426,-66.156599,"Avenida Mariano Antezana, Central Santa Maria, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.382112,-66.1566222,"Avenida Mariano Antezana, Central Santa Maria, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3791027,-66.1569989,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3790594,-66.15699260000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.378993,-66.1569685,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732793,-66.15173030000001,"Pasaje LL, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373282,-66.15163550000001,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732839,-66.15159960000001,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732815,-66.15149260000001,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732733,-66.15144550000001,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3732735,-66.1513955,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373274000000002,-66.1513642,"Cocolatte, 768, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3742244,-66.1497052,"Avenida Melchor Urquidi, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3743338,-66.1497082,"Avenida Melchor Urquidi, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3744431,-66.1497169,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3745533,-66.14972780000001,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3746492,-66.14973640000001,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3746492,-66.14973640000001,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3747376,-66.14974550000001,"Avenida Melchor Urquidi, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3781468,-66.1498299,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3782371,-66.1498351,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3783783,-66.1498478,"Avenida Melchor Urquidi, Recoleta, Cercado, Cochabamba, Bolivia"
-17.3855874,-66.1624908,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3857297,-66.16247,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3857755,-66.16246550000001,"Avenida Rafael Urquidi, Parque del Niño, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3858133,-66.1624601,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.385843,-66.1624575,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.3858712,-66.16245380000001,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.3862354,-66.1624391,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.386289599999998,-66.1624488,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.3863518,-66.1624666,"Parque de la Familia, Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.386478699999998,-66.1625121,"Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.388364,-66.1645531,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.388364,-66.1645531,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3884556,-66.16453480000001,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3885455,-66.1645203,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3885455,-66.1645203,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.3886285,-66.16450230000001,"Avenida Rafael Urquidi, Cobija, Cercado, Cochabamba, Bolivia"
-17.4040809,-66.16935190000001,"Avenida Juana Azurduy de Padilla, Villa Coronilla, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4061906,-66.16996230000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4062488,-66.1699847,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4062985,-66.17000540000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4063815,-66.17003770000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4063815,-66.17003770000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406415199999998,-66.17005180000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4064449,-66.1700644,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406473799999997,-66.1700752,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406473799999997,-66.1700752,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4065262,-66.17009870000001,"Avenida Sajama, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.406550699999997,-66.1701113,"Avenida Sajama, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4065738,-66.17012170000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4066144,-66.17014010000001,"Avenida Juana Azurduy de Padilla, Guillermo Killman, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.410246899999997,-66.16887600000001,"Avenida Guillermo Killman, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.412776299999997,-66.1685897,"Calle José Aguirre Gainsborg, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.412776299999997,-66.1685897,"Calle José Aguirre Gainsborg, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4128434,-66.1686032,"Avenida Rafael Pabón, Jorge Wilstermann, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4197679,-66.1664178,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4198527,-66.16643350000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4198527,-66.16643350000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4198527,-66.16643350000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4198527,-66.16643350000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4199251,-66.1664463,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.419993100000003,-66.16645960000001,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.420052000000002,-66.1664705,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.420052000000002,-66.1664705,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.420052000000002,-66.1664705,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4200963,-66.1664818,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4200963,-66.1664818,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.42013,-66.16649410000001,"Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4201607,-66.16650010000001,"Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4201972,-66.1665081,"Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4202347,-66.1665157,"Avenida de la Fuerza Aérea, Tercera Villa Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4210959,-66.16666910000001,"II Brigada Aérea, Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4210959,-66.16666910000001,"II Brigada Aérea, Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.421324000000002,-66.1667116,"II Brigada Aérea, Avenida de la Fuerza Aérea, Fuerza Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.426134400000002,-66.16584590000001,"Avenida Copacabana, Base Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.426134400000002,-66.16584590000001,"Avenida Copacabana, Base Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.426134400000002,-66.16584590000001,"Avenida Copacabana, Base Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.426093,-66.16525010000001,"Posta Central Independencia, Avenida Copacabana, Base Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.426093,-66.16525010000001,"Posta Central Independencia, Avenida Copacabana, Base Aérea, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4275004,-66.15922040000001,"Avenida Panamericana, Loreto Sud, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.427688500000002,-66.1592363,"Avenida Panamericana, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4282141,-66.158955,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4282781,-66.1589366,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4283407,-66.15893240000001,"Avenida María Auxiliadora, Lindo, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4119735,-66.1648207,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.411893799999998,-66.16480370000001,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.4118069,-66.1647836,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.4117158,-66.1647635,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.411625599999997,-66.1647449,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.4115471,-66.1647277,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.4114717,-66.1647099,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.411416799999998,-66.1646994,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.411358,-66.16468780000001,"Avenida de la Fuerza Aérea, Jaihuayco, Cercado, Cochabamba, Bolivia"
-17.411300899999997,-66.16467440000001,"Plaza General de Aviación Walter Arze Rojas, 6 de Agosto, Cercado, Cochabamba, Bolivia"
-17.409221199999998,-66.16733330000001,"Avenida 6 de Agosto, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.4091779,-66.1674339,"Avenida 6 de Agosto, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.409138499999997,-66.167535,"Avenida 6 de Agosto, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.409100199999997,-66.16763420000001,"Avenida 6 de Agosto, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.409059,-66.1677277,"Avenida 6 de Agosto, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.4069717,-66.1702803,"Calle Luis Uriona, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.406921399999998,-66.170243,"Calle Luis Uriona, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.4068805,-66.1702169,"Calle Luis Uriona, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.406852699999998,-66.1701943,"Calle Luis Uriona, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.406828899999997,-66.1701774,"Calle Luis Uriona, Guillermo Killman, Cercado, Cochabamba, Bolivia"
-17.4002336,-66.16801410000001,"Avenida Juana Azurduy de Padilla, Villa Coronilla, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.4001667,-66.1679969,"Avenida Juana Azurduy de Padilla, Villa Coronilla, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3871532,-66.16328220000001,"Avenida Rafael Urquidi, Parque del Niño, Cercado, Cochabamba, Bolivia"
-17.3792176,-66.15702680000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3791346,-66.15702110000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.379115900000002,-66.1570229,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3791018,-66.15702370000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3790872,-66.15702250000001,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3790365,-66.15701,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3789976,-66.1570076,"1161, Avenida General Andrés de Santa Cruz, Portales, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373087,-66.15432460000001,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3730811,-66.154261,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3730884,-66.1541928,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731022,-66.1540626,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731131,-66.1539836,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3731188,-66.1539472,"Universidad Privada Abierta Latinoamericana, 524, Avenida América, Queru Queru Central, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733189,-66.15151390000001,"Mujeres de Fiego Cochabamba, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733223,-66.1514563,"Mujeres de Fiego Cochabamba, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3733212,-66.1513984,"Mujeres de Fiego Cochabamba, Avenida América, Recoleta, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3736745,-66.1453834,"Edificio Blanqui, 1453, Avenida América, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3736799,-66.14530810000001,"Edificio Blanqui, 1453, Avenida América, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3736858,-66.14523310000001,"Edificio Blanqui, 1453, Avenida América, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3736901,-66.14515540000001,"Edificio Blanqui, 1453, Avenida América, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3736936,-66.14507830000001,"Edificio Blanqui, 1453, Avenida América, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3737266,-66.14444920000001,"Avenida América, Tupuraya, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373729,-66.1444122,"Avenida América, Tupuraya, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373730600000002,-66.1443701,"Avenida América, Tupuraya, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373732,-66.1443301,"Avenida América, Tupuraya, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3737331,-66.14429960000001,"Avenida América, Tupuraya, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.373852,-66.14336870000001,"Unidad Educativa Pedro Poveda, 1287, Plaza Tarija, Bajo Aranjuez, Cochabamba, Cercado, Cochabamba, Bolivia"
-17.3757417,-66.1427381,"Carballo, 1189, Avenida General Galindo León, El Pueblito, Cercado, Cochabamba, Bolivia"
-17.3758191,-66.14272270000001,"1565, Calle Zenon Salinas, Bajo Aranjuez, Cercado, Cochabamba, Bolivia"
-17.3758971,-66.14271160000001,"Carballo, 1189, Avenida General Galindo León, El Pueblito, Cercado, Cochabamba, Bolivia"
-17.3759732,-66.1427007,"Carballo, 1189, Avenida General Galindo León, El Pueblito, Cercado, Cochabamba, Bolivia"
